term_id,term_str,n,num,stop,p_stem,pos_max,term_rank,p,df,idf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max
363,center,1,0,0,center,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
364,charge,3,0,0,charg,NN,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
365,charges,4,0,0,charg,NNS,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
366,checkpoint,17,0,0,checkpoint,NN,94,0.0006547527345555384,16,1.7671558660821804,1.877603107712317,30.04164972339707,1.7671558660821804,3.534311732164361
367,checkpoints,2,0,0,checkpoint,NNS,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
368,child,23,0,0,child,NN,88,0.0008858419349869049,22,1.628853167915899,1.7028919482757126,37.46362286206568,1.628853167915899,3.257706335831798
369,children,20,0,0,children,NNS,91,0.0007702973347712217,20,1.670245853074124,1.6702458530741242,33.404917061482486,1.670245853074124,1.670245853074124
370,circumstances,3,0,0,circumst,NNS,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
371,cities,3,0,0,citi,NNS,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
372,citizen,1,0,0,citizen,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
373,citizens,1,0,0,citizen,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
374,city,148,0,0,citi,NN,27,0.005700200277307041,134,0.8441710503732975,0.9323680257854302,124.93731545524764,0.8441710503732975,2.5325131511198924
375,civilian,81,0,0,civilian,JJ,47,0.0031197042058234477,71,1.12001750001903,1.277766443683683,90.7214175015415,1.12001750001903,4.48007000007612
376,civilians,96,0,0,civilian,NNS,41,0.0036974272069018642,91,1.0122344564170116,1.0678517342421203,97.17450781603294,1.0122344564170116,2.024468912834023
377,civilizations,1,0,0,civil,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
378,claimed,3,0,0,claim,VBD,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
379,clash,4,0,0,clash,NN,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
380,clashed,42,0,0,clash,VBD,69,0.0016176244030195657,41,1.3584919920183698,1.391625943043209,57.05666366477157,1.3584919920183698,2.7169839840367396
381,clashes,142,0,0,clash,NNS,30,0.005469111076875674,109,0.9338493507974815,1.2165743836077292,132.60660781324248,0.9338493507974815,3.735397403189926
382,closed,1,0,0,close,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
383,cluster,7,0,0,cluster,NN,104,0.0002696040671699276,6,2.1931245983544616,2.5586453647468717,15.35187218848123,2.1931245983544616,4.386249196708923
384,clustermunition,1,0,0,clustermunit,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
385,coalition,3,0,0,coalit,NN,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
386,coastal,1,0,0,coastal,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
387,coded,73,0,0,code,VBD,52,0.002811585271914959,60,1.1931245983544616,1.4516349279979268,87.09809567987561,1.1931245983544616,5.9656229917723085
388,coinciding,1,0,0,coincid,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
389,collaborating,1,0,0,collabor,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
390,collaborator,1,0,0,collabor,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
391,column,2,0,0,column,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
392,combatant,1,0,0,combat,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
393,come,1,0,0,come,VBP,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
394,comes,1,0,0,come,VBZ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
395,coming,2,0,0,come,VBG,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
396,commander,11,0,0,command,NN,100,0.00042366353412417193,9,2.0170333392987803,2.4652629702540647,22.187366732286584,2.0170333392987803,6.05110001789634
397,commanders,2,0,0,command,NNS,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
398,commemoration,1,0,0,commemor,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
399,communicating,1,0,0,commun,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
400,communications,1,0,0,commun,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
401,complete,2,0,0,complet,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
402,comprising,1,0,0,compris,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
403,concentrated,1,0,0,concentr,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
404,conditions,2,0,0,condit,NNS,109,7.702973347712218e-05,1,2.971275848738105,5.94255169747621,5.94255169747621,5.94255169747621,5.94255169747621
405,conducted,30,0,0,conduct,VBD,81,0.0011554460021568325,30,1.4941545940184429,1.4941545940184422,44.824637820553264,1.4941545940184429,1.4941545940184429
406,confirmed,2,0,0,confirm,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
407,conflict,1,0,0,conflict,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
408,confronting,1,0,0,confront,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
409,conjunction,15,0,0,conjunct,NN,96,0.0005777230010784163,15,1.795184589682424,1.7951845896824243,26.927768845236365,1.795184589682424,1.795184589682424
410,connecting,5,0,0,connect,VBG,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
411,connection,1,0,0,connect,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
412,conscription,5,0,0,conscript,NN,106,0.00019257433369280542,4,2.369215857410143,2.961519821762679,11.846079287050715,2.369215857410143,4.738431714820286
413,consecutive,1,0,0,consecut,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
414,consisting,1,0,0,consist,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
415,contact,2,0,0,contact,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
416,containing,2,0,0,contain,VBG,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
417,continue,2,0,0,continu,VBP,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
418,continued,2,0,0,continu,JJ,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
419,contridicting,1,0,0,contridict,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
420,control,42,0,0,control,NN,69,0.0016176244030195657,35,1.4272078043878296,1.7126493652653945,59.942727784288806,1.4272078043878296,4.281623413163489
421,controlled,7,0,0,control,VBN,104,0.0002696040671699276,7,2.1261778087238485,2.1261778087238485,14.883244661066941,2.1261778087238485,2.1261778087238485
422,controls,1,0,0,control,VBZ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
423,convoy,6,0,0,convoy,NN,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
424,cooperation,1,0,0,cooper,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
425,could,1,0,0,could,MD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
426,council,1,0,0,council,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
427,count,1,0,0,count,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
428,counted,1,0,0,count,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
429,countryside,264,0,0,countrysid,NN,18,0.010167924818980127,250,0.5733358400660676,0.6054426471097676,151.3606617774419,0.5733358400660676,1.1466716801321353
430,court,1,0,0,court,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
431,cover,4,0,0,cover,NN,107,0.00015405946695424435,3,2.494154594018443,3.325539458691257,9.976618376073771,2.494154594018443,4.988309188036886
432,crash,1,0,0,crash,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
433,critically,1,0,0,critic,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
434,crops,1,0,0,crop,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
435,cross,7,0,0,cross,VB,104,0.0002696040671699276,7,2.1261778087238485,2.1261778087238485,14.883244661066941,2.1261778087238485,2.1261778087238485
436,crossing,6,0,0,cross,NN,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
437,crossings,1,0,0,cross,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
438,crowds,1,0,0,crowd,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
439,cultural,1,0,0,cultur,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
440,curfew,1,0,0,curfew,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
441,currently,1,0,0,current,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
442,damage,25,0,0,damag,NN,86,0.0009628716684640271,25,1.5733358400660675,1.5733358400660675,39.333396001651685,1.5733358400660675,1.5733358400660675
443,damaged,4,0,0,damag,VBD,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
444,damaging,2,0,0,damag,VBG,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
445,damascus,1,0,0,damascu,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
446,daughter,2,0,0,daughter,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
447,day,2,0,0,day,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
448,days,4,0,0,day,NNS,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
449,dead,5,0,0,dead,JJ,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
450,deadline,1,0,0,deadlin,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
451,deal,1,0,0,deal,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
452,death,9,0,0,death,NN,102,0.00034663380064704974,9,2.0170333392987803,2.0170333392987803,18.153300053689023,2.0170333392987803,2.0170333392987803
453,deaths,13,0,0,death,NNS,98,0.0005006932676012941,13,1.8573324964312685,1.8573324964312687,24.145322453606493,1.8573324964312685,1.8573324964312685
454,deescalation,1,0,0,deescal,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
455,defences,1,0,0,defenc,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
456,defunct,1,0,0,defunct,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
457,deirezzor,1,0,0,deirezzor,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
458,delegates,1,0,0,deleg,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
459,demanded,3,0,0,demand,VBD,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
460,demanding,2,0,0,demand,VBG,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
461,democratic,13,0,0,democrat,JJ,98,0.0005006932676012941,12,1.8920946026904804,2.049769152914687,24.597229834976247,1.8920946026904804,3.7841892053809607
462,demonstrated,1,0,0,demonstr,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
463,demonstration,6,0,0,demonstr,NN,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
464,demonstrations,5,0,0,demonstr,NNS,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
465,demonstrators,4,0,0,demonstr,NNS,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
466,denies,1,0,0,deni,VBZ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
467,denounced,1,0,0,denounc,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
468,denouncing,2,0,0,denounc,VBG,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
469,deployed,2,0,0,deploy,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
470,deployment,2,0,0,deploy,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
471,depot,1,0,0,depot,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
472,depots,1,0,0,depot,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
473,desert,7,0,0,desert,NN,104,0.0002696040671699276,7,2.1261778087238485,2.1261778087238485,14.883244661066941,2.1261778087238485,2.1261778087238485
474,destination,1,0,0,destin,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
475,destroy,2,0,0,destroy,VB,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
476,destroyed,22,0,0,destroy,VBD,89,0.0008473270682483439,21,1.649056554004186,1.7275830565758137,36.279244188092086,1.649056554004186,3.298113108008372
477,destroying,7,0,0,destroy,VBG,104,0.0002696040671699276,7,2.1261778087238485,2.1261778087238485,14.883244661066941,2.1261778087238485,2.1261778087238485
478,destruction,2,0,0,destruct,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
479,detained,6,0,0,detain,VBD,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
480,detainees,1,0,0,detaine,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
481,detaining,1,0,0,detain,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
482,detention,1,0,0,detent,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
483,detonated,28,0,0,deton,VBD,83,0.0010784162686797104,28,1.524117817395886,1.5241178173958854,42.67529888708479,1.524117817395886,1.524117817395886
484,detonation,5,0,0,deton,NN,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
485,device,4,0,0,devic,NN,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
486,did,2,0,1,did,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
487,died,26,0,0,die,VBD,85,0.0010013865352025881,26,1.5563025007672873,1.5563025007672875,40.46386501994947,1.5563025007672873,1.5563025007672873
488,digging,1,0,0,dig,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
489,directly,1,0,0,directli,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
490,discharged,2,0,0,discharg,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
491,discovered,1,0,0,discov,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
492,dismantle,1,0,0,dismantl,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
493,dispensary,1,0,0,dispensari,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
494,disperse,1,0,0,dispers,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
495,displaced,3,0,0,displac,VBN,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
496,displacement,4,0,0,displac,NN,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
497,distributed,6,0,0,distribut,VBN,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
498,district,9,0,0,district,NN,102,0.00034663380064704974,8,2.0681858617461617,2.326709094464432,18.613672755715456,2.0681858617461617,4.136371723492323
499,divided,2,0,0,divid,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
500,documented,2,0,0,document,VBN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
501,donums,1,0,0,donum,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
502,double,1,0,0,doubl,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
503,down,1,0,1,down,RP,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
504,dozens,1,0,0,dozen,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
505,dragged,1,0,0,drag,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
506,drive,1,0,0,drive,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
507,driven,1,0,0,driven,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
508,driver,2,0,0,driver,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
509,drones,1,0,0,drone,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
510,dropped,22,0,0,drop,VBD,89,0.0008473270682483439,21,1.649056554004186,1.7275830565758137,36.279244188092086,1.649056554004186,3.298113108008372
511,dropping,2,0,0,drop,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
512,droppoed,1,0,0,droppo,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
513,drove,1,0,0,drove,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
514,due,5,0,0,due,JJ,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
515,dumped,1,0,0,dump,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
516,during,24,0,1,dure,IN,87,0.0009243568017254661,24,1.591064607026499,1.5910646070264989,38.185550568635975,1.591064607026499,1.591064607026499
517,duty,1,0,0,duti,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
518,each,6,0,1,each,DT,105,0.00023108920043136651,6,2.1931245983544616,2.1931245983544616,13.15874759012677,2.1931245983544616,2.1931245983544616
519,earlier,3,0,0,earlier,RBR,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
520,early,1,0,0,earli,JJ,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
521,east,7,0,0,east,JJ,104,0.0002696040671699276,7,2.1261778087238485,2.1261778087238485,14.883244661066941,2.1261778087238485,2.1261778087238485
522,eastern,46,0,0,eastern,JJ,66,0.0017716838699738098,46,1.3085180170565311,1.3085180170565298,60.191828784600375,1.3085180170565311,1.3085180170565311
523,effect,1,0,0,effect,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
524,eight,4,0,0,eight,CD,107,0.00015405946695424435,4,2.369215857410143,2.369215857410143,9.476863429640572,2.369215857410143,2.369215857410143
525,eliminate,1,0,0,elimin,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
526,enclave,2,0,0,enclav,NN,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
527,end,1,0,0,end,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
528,ending,1,0,0,end,VBG,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
529,engaged,7,0,0,engag,VBN,104,0.0002696040671699276,7,2.1261778087238485,2.1261778087238485,14.883244661066941,2.1261778087238485,2.1261778087238485
530,engaging,2,0,0,engag,VBG,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
531,engineering,1,0,0,engin,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
532,enter,1,0,0,enter,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
533,entered,5,0,0,enter,VBD,106,0.00019257433369280542,5,2.2723058444020863,2.2723058444020863,11.361529222010432,2.2723058444020863,2.2723058444020863
534,entity,1,0,0,entiti,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
535,entry,1,0,0,entri,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
536,equipment,3,0,0,equip,NN,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
537,equipped,1,0,0,equip,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
538,ere,1,0,0,ere,RB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
539,erupted,2,0,0,erupt,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
540,escape,1,0,0,escap,VB,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
541,escaped,1,0,0,escap,VBD,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
542,escorted,1,0,0,escort,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
543,established,2,0,0,establish,VBD,109,7.702973347712218e-05,2,2.670245853074124,2.670245853074124,5.340491706148248,2.670245853074124,2.670245853074124
544,estimated,1,0,0,estim,VBN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
545,euphrates,3,0,0,euphrat,NNS,108,0.00011554460021568326,3,2.494154594018443,2.494154594018443,7.482463782055328,2.494154594018443,2.494154594018443
546,evacuate,1,0,0,evacu,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
547,evacuation,1,0,0,evacu,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
548,evacution,1,0,0,evacut,NN,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
549,events,7,0,0,event,NNS,104,0.0002696040671699276,7,2.1261778087238485,2.1261778087238485,14.883244661066941,2.1261778087238485,2.1261778087238485
550,eventslocations,1,0,0,eventsloc,NNS,110,3.851486673856109e-05,1,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105,2.971275848738105
